[null],ReWire,JACK,VST,VST3,LADSPA,LV2,DSSI,RTAS,AU,DXi,MAS
ACID Pro,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Acoustica,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Ardour,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Audacity,[null],[null],[null],[null],[null],[null],[null],[null],<ref>Audacity: Plug-Ins and Libraries </ref>,[null],[null]
AudioDesk,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Audiotool,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Audition,(Pre CS5.5 - Yes  CS5.5 - No),[null],[null],[null],[null],[null],[null],[null],[null],(Pre CS5.5 - Yes  CS5.5 - No),[null]
BIAS Peak,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Bitwig Studio,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Cakewalk by BandLab,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Cubase,[null],[null],[null],[null],[null],[null],[null],[null],[null],(SX3.1),[null]
Diamond Cut ART,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Digital Performer,[null],[null],[null],[null],[null],[null],[null],(with Digi TDM or HD hardware via DAE),[null],[null],[null]
Ecasound,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
FL Studio,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
GarageBand,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Goldwave,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
[null],ReWire,JACK,VST,VST3,LADSPA,LV2,DSSI,RTAS,AU,DXi,MAS
Harrison Mixbus,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Jokosher,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Kristal,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Live,[null],[null],[null],(Live 10.1 and newer),[null],[null],[null],[null],[null],[null],[null]
LMMS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Logic Express/Studio,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Mixcraft,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
mp3DirectCut,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
MuLab,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
MusE,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
n-Track,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Nuendo,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
NU-Tech,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Podium,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Pro Tools,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Qtractor,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
[null],ReWire,JACK,VST,VST3,LADSPA,LV2,DSSI,RTAS,AU,DXi,MAS
REAPER,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Reason,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Record,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Renoise,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
RiffWorks,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Rosegarden,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Samplitude,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Sound Forge,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Soundbooth,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Soundscape 32,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
SoX,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
SpectraLayers,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Studio One,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Sweep,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Total Recorder,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Tracktion,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Traverso,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
WaveLab,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
WavePad,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
WaveSurfer,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
[null],ReWire,JACK,VST,VST3,LADSPA,LV2,DSSI,RTAS,AU,DXi,MAS
