File system,Stores file owner,POSIX file permissions,Creation timestamps,Last access/ read timestamps,Last metadata change timestamps,Last archive timestamps,Access control lists,Security/ MAC labels,Extended attributes/ Alternate data streams/ forks,Checksum/ ECC
BeeGFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
CP/M file system,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
DECtape<ref></ref>,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Elektronika BK tape format,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Level-D,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
RT-11<ref></ref>,[null],[null],(date only),[null],[null],[null],[null],[null],[null],[null]
Version 6 Unix file system (V6FS)<ref name="Unixv6"></ref>,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Version 7 Unix file system (V7FS)<ref name="Unixv7">See dinode structure on page 355 (FILESYS(5)) of </ref>,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
exFAT,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
FAT12/FAT16/FAT32,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
HPFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
NTFS,[null],[null],[null],[null],[null],[null],[null],</ref>}},[null],[null]
ReFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
HFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
HFS Plus,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
FFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
UFS1,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
UFS2,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
HAMMER,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
LFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
ext,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Xiafs,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
ext2,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
ext3,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
ext4,[null],[null],[null],[null],[null],[null],[null],[null],[null],</ref>}}
NOVA,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Lustre,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
F2FS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
GPFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
GFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
NILFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
ReiserFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Reiser4,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
OCFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
OCFS2,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
XFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
JFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
QFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
BFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
AdvFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
NSS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
NWFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
ODS-5,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
APFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
VxFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
UDF,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Fossil,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
ZFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Btrfs,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Minix V1,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Minix V2,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Minix V3,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
VMFS2,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
VMFS3,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
ISO 9660:1988,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Rock Ridge,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Joliet ("CDFS"),[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
ISO 9660:1999,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
High Sierra,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
SquashFS,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
File system,Stores file owner,POSIX file permissions,Creation timestamps,Last access/read timestamps,Last metadata change timestamps,Last archive timestamps,Access control lists,Security/ MAC labels,Extended attributes/ Alternate data streams/ forks,Checksum/ ECC
