Name,Show in-line changes,Directory comparison,Binary comparison,Moved lines,3-way comparison,Merge,Structured comparison<ref name="ReferenceA">Compare logical sections (class  methods)</ref>,Manual compare alignment,Image Compare
Beyond Compare,[null],[null],[null],[null],(Files and Folders),(Pro only),[null],[null],[null]
Compare++,[null],[null],[null],[null],[null],[null],(C/C++ C# Java Javascript CSS3),[null],[null]
diff,[null],[null],partly,[null],[null],[null],[null],[null],[null]
diff3,[null],[null],[null],[null],(non-optional),[null],[null],[null],[null]
Eclipse (compare),[null],[null],[null],[null],(only ancestor),[null],[null],[null],[null]
Ediff,[null],[null],[null],[null],[null],[null],[null],[null],[null]
ExamDiff Pro,[null],[null],[null],<ref>Examdiff</ref>,(ExamDiff Pro Master only)<ref> Examdiff</ref>,[null],[null],[null],[null]
Far Manager (compare),(Via plugin) <ref name="Visual Rename">Visual Rename</ref>,[null],[null],(Via plugin) <ref name="Visual Rename"/>,[null],[null],[null],[null],[null]
fc,[null],[null],[null],[null],[null],[null],[null],[null],[null]
FileMerge (aka opendiff),[null],[null],[null],[null],(optional ancestor),[null],[null],[null],[null]
Guiffy SureMerge,[null],[null],[null],[null],[null],[null],[null],[null],[null]
IntelliJ IDEA (compare),[null],[null],[null],[null],[null],[null],[null],[null],[null]
jEdit JDiff plugin,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Kompare,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Lazarus Diff,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Meld,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Notepad++ (compare),[null],[null],[null],[null],[null],[null],[null],[null],[added]
Perforce P4Merge,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Pretty Diff,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Tkdiff,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Total Commander (compare),[null],[null],[null],[null],[null],[null],[null],[null],[null]
vimdiff,[null],(via DirDiff plugin),[null],[null],[null],[null],[null],[null],[null]
WinDiff,[null],[null],[null],[null],[null],[null],[null],[null],[null]
WinMerge,[null],[null],[null],[null],[null],[null],[null],[null],[null]
UCC,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Name,Show in-line changes,Directory comparison,Binary comparison,Moved lines,3-way comparison,Merge,Structured comparison<ref name="ReferenceA"/>,Manual compare alignment,Image compare
