Manager,HTTP,HTTPS,FTP,SFTP,MMS,RTSP,Metalink,Magnet link,Podcast,RTMP,BitTorrent,eDonkey
4K Video Downloader,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
BitComet,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Download Accelerator Plus,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
DownloadStudio,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
DownThemAll!,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
FlashGet,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Folx,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Free Download Manager,[null],[null],[null],[null],<ref name="freedownloadmanager.org"></ref>,<ref name="freedownloadmanager.org"/>,[null],<ref></ref>,[null],[null],[null],[added]
Freemake Video Downloader,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Free Studio,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
GetRight,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Go!Zilla,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Internet Download Accelerator,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Internet Download Manager,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
JDownloader,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Jigdo,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
KGet,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
MiniDM,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
MLDonkey,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Shareaza,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[null],[added]
Manager,HTTP,HTTPS,FTP,SFTP,MMS,RTSP,Metalink,Magnet link,Podcast,RTMP,BitTorrent,eDonkey
