Client,CTCP,DCC,IPv6,SSL,TLS,OCSP,CRL
AndroidChat,[null],[null],[null],[null],[null],[null],[null]
Mobile Colloquy,[null],[null],[null],[null],[null],[null],[null]
fIRC,[null],[null],[null],[null],[null],[null],[null]
jmIrc,[null],[null],[null],[null],[null],[null],[null]
k-IRC,[null],[null],[null],[null],[null],[null],[null]
Virca,[null],[null],[null],[null],[null],[null],[null]
wIRC,[null],[null],[null],[null],[null],[null],[null]
WLIrc,[null],[null],[null],[null],[null],[null],[null]
Yaaic,<ref>Does not reply to any CTCP message as of version 1.1.</ref>,[null],[null],[null],[null],[null],[null]
Simple IRC,[null],[null],[null],[null],[null],[null],[null]
zsIRC,[null],[null],[null],[null],[null],[null],[null]
Client,CTCP,DCC,IPv6,SSL,TLS,OCSP,CRL
