BitTorrent library,Linux/Unix,Windows,OS X,API,Programming language
libtorrent (Rasterbar),[null],[null],[null],C++,[added]
MonoTorrent,[null],[null],[null],C#,[added]
rTorrent (libTorrent Rakshasa),[null],[null],[null],C++,[added]
BitTorrent library,Linux/Unix,Windows,OS X,API,Programming language
