Other software,GUI,CLI,Other,Programming language,Based on
jDCbot,No,No,No,Java,[null]
Net::DirectConnect,No,No,No,Perl,[null]
FlowLib,No,No,No,C#,[null]
DC-hublink,Yes,No,No,Visual Basic,[null]
Hub-Link,Yes,No,No,Visual Basic,[null]
MyIrcDcLinks,Yes,No,No,Delphi,[null]
NetChatLink,Yes,No,No,Delphi,[null]
Kitty,Unknown,Unknown,Unknown,C#,[null]
Other software,GUI,CLI,Other,Programming language,Based on
