File manager,DOS,OS/2 & eCS,Windows,Mac OS X,Linux,BSD,Unix,AmigaOS,OpenVMS
Directory Opus,[null],[null],[null],[null],[null],[null],[null],<ref name="AmigaOS" />,[null]
Dired,<ref></ref>,<ref></ref>,<ref></ref>,<ref></ref>,[null],[null],[null],<ref></ref>,<ref></ref>
Dolphin,[null],[null],<ref name="KDE_on_Windows" />,<ref name="kde4@macports"></ref>,[null],[null],[null],[null],[null]
Double Commander,[null],[null],[null],[null],[null],[null],[null],[null],[null]
DOS Navigator,[null],[null],[null],[null],[null],[null],[null],[null],[null]
emelFM2,[null],[null],[null],[null],[null],[null],[null],[null],[null]
File Commander,[null],[null],[null],[null],[null],[null],[null],[null],[null]
fman,[null],[null],[null],[null],[null],[null],[null],[null],[null]
GNOME Commander,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Konqueror,[null],[null],<ref name="KDE_on_Windows"/>,<ref name="kde4@macports"/>,[null],[null],[null],[null],[null]
Krusader,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Midnight Commander,[null],[null],<ref name="Cygwin" />,<ref name="Text" />,[null],[null],[null],[null],[null]
muCommander,[null],[null],[null],[null],[null],[null],[null],[null],[null]
nnn,[null],[null],[null],[null],[null],[null],[null],[null],[null]
GNOME Files (Nautilus),[null],[null],[null],[null],[null],[null],[null],[null],[null]
Nemo,[null],[null],[null],[null],[null],[null],[null],[null],[null]
PathMinder,[null],[null],[null],[null],[null],[null],[null],[null],[null]
PCManFM,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Ranger,[null],[null],[null],[null],[null],[null],[null],[null],[null]
ROX-Filer,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Thunar,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Total Commander,[null],[null],[null],[null],[null],[null],[null],[null],[null]
[added],[added],[added],[added],[added],[added],[added],[added],[added],[added]
Volkov Commander,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Xandros File Manager,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Xfe,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Xfm,[null],[null],[null],[null],[null],[null],[null],[null],[null]
ZTreeWin,[null],[null],[null],[null],[null],[null],[null],[null],[null]
File manager,DOS,OS/2 & eCS,Windows,Mac OS X,Linux,BSD,Unix,AmigaOS,OpenVMS
