Client,Multi-server,UTF-8,Proxy server,irc:// URI scheme,Automatic updates,Scripting language,Push notifications
AndroidChat,[null],[null],[null],[null],[null],[null],[null]
Mobile Colloquy,[null],[null],[null],[null],[null],[null],[null]
fIRC,[null],[null],[null],[null],[null],[null],[null]
jmIrc,[null],[null],[null],[null],[null],[null],[null]
k-IRC,[null],[null],[null],[null],[null],[null],[null]
Virca,[null],[null],[null],[null],[null],[null],[null]
wIRC,[null],[null],[null],[null],[null],[null],[null]
WLIrc,[null],[null],[null],[null],[null],[null],[null]
Yaaic,[null],[null],[null],[null],[null],[null],[null]
Simple IRC,[null],[null],[null],[null],[null],[null],[null]
zsIRC,[null],[null],[null],[null],[null],[null],[null]
Client,Multi-server,UTF-8,Proxy server,irc:// URI scheme,Automatic updates,Scripting language,Push notifications
