Software,Compare multiple files,Hash single file,Hash several files,Hash directories & sub-directories,exclude filter,Binary output,Bubble Babble output,Base64 output,Hexadecimal output
7-Zip,[null],[null],[null],[null],[null],[null],[null],[null],[null]
AccuHash,[null],[null],[null],[null],[null],[null],[null],[null],[null]
BeaverSFV,[null],[null],[null],[null],[null],[null],[null],[null],[null]
CDCheck,[null],[null],[null],[null],[null],[null],[null],[null],[null]
cfv,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Checksum Compare,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Checksums,[null],[null],[null],[null],[null],[null],[null],[null],[null]
CHK,[null],[null],[null],[null],[null],[null],[null],[null],[null]
cksum,[null],[null],[null],[null],[null],[null],[null],[null],[null]
CyoHash,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Data Digester,[null],[null],[null],[null],[null],[null],[null],[null],[null]
DeepDigest,[null],[null],[null],[null],[null],[null],[null],[null],[null]
DySFV,[null],[null],[null],[null],[null],[null],[null],[null],[null]
ExactFile,[null],[null],[null],[null],[null],[null],[null],[null],[null]
eXpress CheckSum Calculator,[null],[null],[null],[null],[null],[null],[null],[null],[null]
FastSum,[null],[null],[null],[null],[null],[null],[null],[null],[null]
FCIV,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Febooti Hash & CRC,[null],[null],[null],[null],[null],[null],[null],[null],[null]
FileVerifier++,[null],[null],[null],[null],[null],[null],[null],[null],[null]
FlashSFV,[null],[null],[null],[null],[null],[null],[null],[null],[null]
FSUM,[null],[null],[null],[null],[null],[null],[null],[null],[null]
FSUM Frontend,[null],[null],[null],[null],[null],[null],[null],[null],[null]
PowerShell's Get-FileHash,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Hashcalc,[null],[null],[null],[null],[null],[null],[null],[null],[null]
HashCheck Shell Extension,[null],[null],[null],[null],[null],[null],[null],[null],[null]
HashForm,[null],[null],[null],[null],[null],[null],[null],[null],[null]
HashShell,[null],[null],[null],[null],[null],[null],[null],[null],[null]
ilSFV,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Jacksum,[null],[null],[null],[null],[null],[null],[null],[null],[null]
jdigest,[null],[null],[null],[null],[null],[null],[null],[null],[null]
jHashCalc,[null],[null],[null],[null],[null],[null],[null],[null],[null]
MD5 File Hasher,[null],[null],[null],[null],[null],[null],[null],[null],[null]
MD5 & SHA Checksum Utility,[null],[null],[null],[null],[null],[null],[null],[null],[null]
md5deep,[null],[null],[null],[null],[null],[null],[null],[null],[null]
md5sum,[null],[null],[null],[null],[null],[null],[null],[null],[null]
MD5summer,[null],[null],[null],[null],[null],[null],[null],[null],[null]
MD5 Win Verifier,[null],[null],[null],[null],[null],[null],[null],[null],[null]
QuickSFV,[null],[null],[null],[null],[null],[null],[null],[null],[null]
PeaZip,[null],[null],[null],[null],[null],[null],[null],[null],[null]
RapidCRC,[null],[null],[null],[null],[null],[null],[null],[null],[null]
RekSFV,[null],[null],[null],[null],[null],[null],[null],[null],[null]
RHash,[null],[null],[null],[null],[null],[null],[null],[null],[null]
SafeFileManager,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Sigcheck,[null],[null],[null],[null],[null],[null],[null],[null],[null]
SFV Checker,[null],[null],[null],[null],[null],[null],[null],[null],[null]
sha1sum,[null],[null],[null],[null],[null],[null],[null],[null],[null]
sha3sum,[null],[null],[null],[null],[null],[null],[null],[null],[null]
SuperSFV,[null],[null],[null],[null],[null],[null],[null],[null],[null]
TeraCopy,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Tom's Hash Explorer,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Toolsley Hash & Validate,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Total Commander,[null],[null],[null],[null],[null],[null],[null],[null],[null]
WinHasher,[null],[null],[null],[null],[null],[null],[null],[null],[null]
wxChecksums,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Software,Compare multiple files,Hash single file,Hash several files,Hash directories & sub-directories,exclude filter,Binary output,Bubble Babble output,Base64 output,Hexadecimal output
