Client,Windows,Mac OS X,Linux,BSD,Solaris,Android,iOS,Other
Akregator,[null],[null],[null],[null],[null],[null],[null],[null]
Amarok,[null],[null],[null],[null],[null],[null],[null],[null]
AOL Explorer,[null],[null],[null],[null],[null],[null],[null],[null]
Avant,[null],[null],[null],[null],[null],[null],[null],[null]
Awasu,[null],[null],[null],[null],[null],[null],[null],[null]
BlogBridge,[null],[null],[null],[null],[null],[null],[null],[null]
Canto,[null],[null],[null],[null],[null],[null],[null],[null]
Claws Mail,[null],[null],[null],[null],[null],[null],[null],[null]
CommaFeed,[null],[null],[null],[null],[null],[null],[null],[null]
Cooliris,[null],[null],[null],[null],[null],[null],[null],[null]
Feed Viewer,[null],[null],[null],[null],[null],[null],[null],[null]
FeedDemon,[null],[null],[null],[null],[null],[null],[null],[null]
Feedreader,[null],[null],[null],[null],[null],[null],[null],[null]
Flock,[null],[null],[null],[null],[null],[null],[null],[null]
Gnus,[null],[null],[null],[null],[null],[null],[null],[null]
IBM Lotus Notes,[null],[null],[null],[null],[null],[null],[null],[null]
Inoreader,[null],[null],[null],[null],[null],[null],[null],[null]
Internet Explorer,[null],[null],[null],[null],[null],[null],[null],[null]
iTunes,[null],[null],[null],[null],[null],[null],[null],[null]
Juice,[null],[null],[null],[null],[null],[null],[null],[null]
K-Meleon,[null],[null],[null],[null],[null],[null],[null],[null]
Kazehakase,[null],[null],[null],[null],[null],[null],[null],[null]
Liferea,[null],[null],[null],[null],[null],[null],[null],[null]
Mail (OS X),[null],[null],[null],[null],[null],[null],[null],[null]
Maxthon,[null],[null],[null],[null],[null],[null],[null],[null]
MediaMonkey,[null],[null],[null],[null],[null],[null],[null],[null]
Microsoft Office Outlook,[null],[null],[null],[null],[null],[null],[null],[null]
Mozilla Firefox,[null],[null],[null],[null],[null],[null],[null],[null]
Mozilla Thunderbird,[null],[null],[null],[null],[null],[null],[null],[null]
NetNewsWire,[null],[null],[null],[null],[null],[null],[null],[null]
Netscape Browser,[null],[null],[null],[null],[null],[null],[null],[null]
Netscape Navigator 9,[null],[null],[null],[null],[null],[null],[null],[null]
NewsAccess,[null],[null],[null],[null],[null],[null],[null],[null]
NewsBlur,[null],[null],[null],[null],[null],[null],[null],every platform with a web browser
NewsFire,[null],[null],[null],[null],[null],[null],[null],[null]
OmniWeb,[null],[null],[null],[null],[null],[null],[null],[null]
Opera Mail,[null],[null],[null],<ref>http://www.opera.com/download/guide/?custom=yes</ref>,[null],[null],[null],[null]
Pegasus Mail,[null],[null],[null],[null],[null],[null],[null],[null]
Protopage,[null],[null],[null],[null],[null],[null],[null],[null]
Pulse,[null],[null],[null],[null],[null],[null],[null],[null]
QuiteRSS,[null],[null],[null],[null],[null],[null],[null],Source code available
Rhythmbox,[null],[null],[null],[null],[null],[null],[null],[null]
RSS Bandit,[null],[null],[null],[null],[null],[null],[null],[null]
RSSOwl,[null],[null],[null],[null],[null],[null],[null],every platform with Java and SWT
Safari,[null],[null],[null],[null],[null],[null],[null],[null]
Sage,[null],[null],[null],[null],[null],[null],[null],[null]
SeaMonkey Mail & Newsgroups,[null],[null],[null],[null],[null],[null],[null],[null]
Shiira,[null],[null],[null],[null],[null],[null],[null],[null]
Sleipnir,[null],[null],[null],[null],[null],[null],[null],[null]
Songbird,[null],[null],[null],[null],[null],[null],[null],[null]
The Bat!,[null],[null],[null],[null],[null],[null],[null],[null]
The Old Reader,[null],[null],[null],[null],[null],[null],[null],[null]
Tiny Tiny RSS,[null],[null],[null],[null],[null],[null],[null],[null]
Winamp,[null],[null],[null],[null],[null],[null],[null],[null]
Windows Live Mail,[null],[null],[null],[null],[null],[null],[null],[null]
Zimbra,[null],[null],[null],[null],[null],[null],[null],[null]
Zune,[null],[null],[null],[null],[null],[null],[null],[null]
Client,Windows,Mac OS X,Linux,BSD,Solaris,Android,iOS,Other
